path,label
pokemoncards/pokemon_card_images\ex4-67_Team Magma's Rhyhorn.jpg,Team Magma's Rhyhorn
pokemoncards/pokemon_card_images\ex4-68_Team Magma's Rhyhorn.jpg,Team Magma's Rhyhorn
pokemoncards/pokemon_card_images\ex4-6_Team Aqua's Walrein.jpg,Team Aqua's Walrein
pokemoncards/pokemon_card_images\ex4-7_Team Magma's Aggron.jpg,Team Magma's Aggron
pokemoncards/pokemon_card_images\ex4-89_Blaziken ex.jpg,Blaziken ex
pokemoncards/pokemon_card_images\ex4-8_Team Magma's Claydol.jpg,Team Magma's Claydol
pokemoncards/pokemon_card_images\ex4-90_Cradily ex.jpg,Cradily ex
pokemoncards/pokemon_card_images\ex4-91_Entei ex.jpg,Entei ex
pokemoncards/pokemon_card_images\ex4-92_Raikou ex.jpg,Raikou ex
pokemoncards/pokemon_card_images\ex4-93_Sceptile ex.jpg,Sceptile ex
pokemoncards/pokemon_card_images\ex4-94_Suicune ex.jpg,Suicune ex
pokemoncards/pokemon_card_images\ex4-95_Swampert ex.jpg,Swampert ex
pokemoncards/pokemon_card_images\ex4-96_Absol.jpg,Absol
pokemoncards/pokemon_card_images\ex4-97_Jirachi.jpg,Jirachi
pokemoncards/pokemon_card_images\ex4-9_Team Magma's Groudon.jpg,Team Magma's Groudon
pokemoncards/pokemon_card_images\ex5-100_Vileplume ex.jpg,Vileplume ex
pokemoncards/pokemon_card_images\ex5-101_Wigglytuff ex.jpg,Wigglytuff ex
pokemoncards/pokemon_card_images\ex5-102_Groudon.jpg,Groudon
pokemoncards/pokemon_card_images\ex5-10_Medicham.jpg,Medicham
pokemoncards/pokemon_card_images\ex5-11_Metagross.jpg,Metagross
pokemoncards/pokemon_card_images\ex5-12_Milotic.jpg,Milotic
pokemoncards/pokemon_card_images\ex5-13_Pinsir.jpg,Pinsir
pokemoncards/pokemon_card_images\ex5-14_Shiftry.jpg,Shiftry
pokemoncards/pokemon_card_images\ex5-15_Walrein.jpg,Walrein
pokemoncards/pokemon_card_images\ex5-16_Bellossom.jpg,Bellossom
pokemoncards/pokemon_card_images\ex5-17_Chimecho.jpg,Chimecho
pokemoncards/pokemon_card_images\ex5-18_Gorebyss.jpg,Gorebyss
pokemoncards/pokemon_card_images\ex5-19_Huntail.jpg,Huntail
pokemoncards/pokemon_card_images\ex5-1_Banette.jpg,Banette
pokemoncards/pokemon_card_images\ex5-20_Masquerain.jpg,Masquerain
pokemoncards/pokemon_card_images\ex5-21_Metang.jpg,Metang
pokemoncards/pokemon_card_images\ex5-22_Ninetales.jpg,Ninetales
pokemoncards/pokemon_card_images\ex5-23_Rain Castform.jpg,Rain Castform
pokemoncards/pokemon_card_images\ex5-24_Relicanth.jpg,Relicanth
pokemoncards/pokemon_card_images\ex5-25_Snow-cloud Castform.jpg,Snow-cloud Castform
pokemoncards/pokemon_card_images\ex5-26_Sunny Castform.jpg,Sunny Castform
pokemoncards/pokemon_card_images\ex5-27_Tropius.jpg,Tropius
pokemoncards/pokemon_card_images\ex5-28_Beldum.jpg,Beldum
pokemoncards/pokemon_card_images\ex5-29_Beldum.jpg,Beldum
pokemoncards/pokemon_card_images\ex5-2_Claydol.jpg,Claydol
pokemoncards/pokemon_card_images\ex5-30_Castform.jpg,Castform
pokemoncards/pokemon_card_images\ex5-31_Claydol.jpg,Claydol
pokemoncards/pokemon_card_images\ex5-32_Corsola.jpg,Corsola
pokemoncards/pokemon_card_images\ex5-33_Dodrio.jpg,Dodrio
pokemoncards/pokemon_card_images\ex5-34_Glalie.jpg,Glalie
pokemoncards/pokemon_card_images\ex5-35_Gloom.jpg,Gloom
pokemoncards/pokemon_card_images\ex5-36_Golbat.jpg,Golbat
pokemoncards/pokemon_card_images\ex5-37_Igglybuff.jpg,Igglybuff
pokemoncards/pokemon_card_images\ex5-38_Lanturn.jpg,Lanturn
pokemoncards/pokemon_card_images\ex5-39_Loudred.jpg,Loudred
pokemoncards/pokemon_card_images\ex5-3_Crobat.jpg,Crobat
pokemoncards/pokemon_card_images\ex5-40_Luvdisc.jpg,Luvdisc
pokemoncards/pokemon_card_images\ex5-41_Machoke.jpg,Machoke
pokemoncards/pokemon_card_images\ex5-42_Medicham.jpg,Medicham
pokemoncards/pokemon_card_images\ex5-43_Metang.jpg,Metang
pokemoncards/pokemon_card_images\ex5-44_Metang.jpg,Metang
pokemoncards/pokemon_card_images\ex5-45_Nuzleaf.jpg,Nuzleaf
pokemoncards/pokemon_card_images\ex5-46_Rhydon.jpg,Rhydon
pokemoncards/pokemon_card_images\ex5-47_Sealeo.jpg,Sealeo
pokemoncards/pokemon_card_images\ex5-48_Spinda.jpg,Spinda
pokemoncards/pokemon_card_images\ex5-49_Starmie.jpg,Starmie
pokemoncards/pokemon_card_images\ex5-4_Dark Celebi.jpg,Dark Celebi
pokemoncards/pokemon_card_images\ex5-50_Swalot.jpg,Swalot
pokemoncards/pokemon_card_images\ex5-51_Tentacruel.jpg,Tentacruel
pokemoncards/pokemon_card_images\ex5-52_Baltoy.jpg,Baltoy
pokemoncards/pokemon_card_images\ex5-53_Baltoy.jpg,Baltoy
pokemoncards/pokemon_card_images\ex5-54_Beldum.jpg,Beldum
pokemoncards/pokemon_card_images\ex5-55_Chikorita.jpg,Chikorita
pokemoncards/pokemon_card_images\ex5-56_Chinchou.jpg,Chinchou
pokemoncards/pokemon_card_images\ex5-57_Chinchou.jpg,Chinchou
pokemoncards/pokemon_card_images\ex5-58_Clamperl.jpg,Clamperl
pokemoncards/pokemon_card_images\ex5-59_Cyndaquil.jpg,Cyndaquil
pokemoncards/pokemon_card_images\ex5-5_Electrode.jpg,Electrode
pokemoncards/pokemon_card_images\ex5-60_Doduo.jpg,Doduo
pokemoncards/pokemon_card_images\ex5-61_Feebas.jpg,Feebas
pokemoncards/pokemon_card_images\ex5-62_Gulpin.jpg,Gulpin
pokemoncards/pokemon_card_images\ex5-63_Jigglypuff.jpg,Jigglypuff
pokemoncards/pokemon_card_images\ex5-64_Machop.jpg,Machop
pokemoncards/pokemon_card_images\ex5-65_Meditite.jpg,Meditite
pokemoncards/pokemon_card_images\ex5-66_Meditite.jpg,Meditite
pokemoncards/pokemon_card_images\ex5-67_Minun.jpg,Minun
pokemoncards/pokemon_card_images\ex5-68_Oddish.jpg,Oddish
pokemoncards/pokemon_card_images\ex5-69_Plusle.jpg,Plusle
pokemoncards/pokemon_card_images\ex5-6_Exploud.jpg,Exploud
pokemoncards/pokemon_card_images\ex5-70_Rhyhorn.jpg,Rhyhorn
pokemoncards/pokemon_card_images\ex5-71_Seedot.jpg,Seedot
pokemoncards/pokemon_card_images\ex5-72_Shuppet.jpg,Shuppet
pokemoncards/pokemon_card_images\ex5-73_Snorunt.jpg,Snorunt
pokemoncards/pokemon_card_images\ex5-74_Spheal.jpg,Spheal
pokemoncards/pokemon_card_images\ex5-75_Staryu.jpg,Staryu
pokemoncards/pokemon_card_images\ex5-76_Surskit.jpg,Surskit
pokemoncards/pokemon_card_images\ex5-77_Tentacool.jpg,Tentacool
pokemoncards/pokemon_card_images\ex5-78_Togepi.jpg,Togepi
pokemoncards/pokemon_card_images\ex5-79_Totodile.jpg,Totodile
pokemoncards/pokemon_card_images\ex5-7_Heracross.jpg,Heracross
pokemoncards/pokemon_card_images\ex5-80_Voltorb.jpg,Voltorb
pokemoncards/pokemon_card_images\ex5-81_Vulpix.jpg,Vulpix
pokemoncards/pokemon_card_images\ex5-82_Whismur.jpg,Whismur
pokemoncards/pokemon_card_images\ex5-83_Zubat.jpg,Zubat
pokemoncards/pokemon_card_images\ex5-8_Jirachi.jpg,Jirachi
pokemoncards/pokemon_card_images\ex5-93_Groudon ex.jpg,Groudon ex
pokemoncards/pokemon_card_images\ex5-94_Kyogre ex.jpg,Kyogre ex
pokemoncards/pokemon_card_images\ex5-95_Metagross ex.jpg,Metagross ex
pokemoncards/pokemon_card_images\ex5-96_Ninetales ex.jpg,Ninetales ex
pokemoncards/pokemon_card_images\ex5-97_Regice ex.jpg,Regice ex
pokemoncards/pokemon_card_images\ex5-98_Regirock ex.jpg,Regirock ex
pokemoncards/pokemon_card_images\ex5-99_Registeel ex.jpg,Registeel ex
pokemoncards/pokemon_card_images\ex5-9_Machamp.jpg,Machamp
pokemoncards/pokemon_card_images\ex6-104_Blastoise ex.jpg,Blastoise ex
pokemoncards/pokemon_card_images\ex6-105_Charizard ex.jpg,Charizard ex
pokemoncards/pokemon_card_images\ex6-106_Clefable ex.jpg,Clefable ex
pokemoncards/pokemon_card_images\ex6-107_Electrode ex.jpg,Electrode ex
pokemoncards/pokemon_card_images\ex6-108_Gengar ex.jpg,Gengar ex
pokemoncards/pokemon_card_images\ex6-109_Gyarados ex.jpg,Gyarados ex
pokemoncards/pokemon_card_images\ex6-10_Pidgeot.jpg,Pidgeot
pokemoncards/pokemon_card_images\ex6-110_Mr. Mime ex.jpg,Mr. Mime ex
pokemoncards/pokemon_card_images\ex6-111_Mr. Mime ex.jpg,Mr. Mime ex
pokemoncards/pokemon_card_images\ex6-112_Venusaur ex.jpg,Venusaur ex
pokemoncards/pokemon_card_images\ex6-113_Charmander.jpg,Charmander
pokemoncards/pokemon_card_images\ex6-114_Articuno ex.jpg,Articuno ex
pokemoncards/pokemon_card_images\ex6-115_Moltres ex.jpg,Moltres ex
pokemoncards/pokemon_card_images\ex6-116_Zapdos ex.jpg,Zapdos ex
pokemoncards/pokemon_card_images\ex6-11_Poliwrath.jpg,Poliwrath
pokemoncards/pokemon_card_images\ex6-12_Raichu.jpg,Raichu
pokemoncards/pokemon_card_images\ex6-13_Rapidash.jpg,Rapidash
pokemoncards/pokemon_card_images\ex6-14_Slowbro.jpg,Slowbro
pokemoncards/pokemon_card_images\ex6-15_Snorlax.jpg,Snorlax
pokemoncards/pokemon_card_images\ex6-16_Tauros.jpg,Tauros
pokemoncards/pokemon_card_images\ex6-17_Victreebel.jpg,Victreebel
pokemoncards/pokemon_card_images\ex6-18_Arcanine.jpg,Arcanine
pokemoncards/pokemon_card_images\ex6-19_Chansey.jpg,Chansey
pokemoncards/pokemon_card_images\ex6-1_Beedrill.jpg,Beedrill
pokemoncards/pokemon_card_images\ex6-20_Cloyster.jpg,Cloyster
pokemoncards/pokemon_card_images\ex6-21_Dodrio.jpg,Dodrio
pokemoncards/pokemon_card_images\ex6-22_Dugtrio.jpg,Dugtrio
pokemoncards/pokemon_card_images\ex6-23_Farfetch'd.jpg,Farfetch'd
pokemoncards/pokemon_card_images\ex6-24_Fearow.jpg,Fearow
pokemoncards/pokemon_card_images\ex6-25_Hypno.jpg,Hypno
pokemoncards/pokemon_card_images\ex6-26_Kingler.jpg,Kingler
pokemoncards/pokemon_card_images\ex6-27_Magneton.jpg,Magneton
pokemoncards/pokemon_card_images\ex6-28_Primeape.jpg,Primeape
pokemoncards/pokemon_card_images\ex6-29_Scyther.jpg,Scyther
pokemoncards/pokemon_card_images\ex6-2_Butterfree.jpg,Butterfree
pokemoncards/pokemon_card_images\ex6-30_Tangela.jpg,Tangela
pokemoncards/pokemon_card_images\ex6-31_Charmeleon.jpg,Charmeleon
pokemoncards/pokemon_card_images\ex6-32_Drowzee.jpg,Drowzee
pokemoncards/pokemon_card_images\ex6-33_Exeggcute.jpg,Exeggcute
pokemoncards/pokemon_card_images\ex6-34_Haunter.jpg,Haunter
pokemoncards/pokemon_card_images\ex6-35_Ivysaur.jpg,Ivysaur
pokemoncards/pokemon_card_images\ex6-36_Kakuna.jpg,Kakuna
pokemoncards/pokemon_card_images\ex6-37_Lickitung.jpg,Lickitung
pokemoncards/pokemon_card_images\ex6-38_Mankey.jpg,Mankey
pokemoncards/pokemon_card_images\ex6-39_Metapod.jpg,Metapod
pokemoncards/pokemon_card_images\ex6-3_Dewgong.jpg,Dewgong
pokemoncards/pokemon_card_images\ex6-40_Nidorina.jpg,Nidorina
pokemoncards/pokemon_card_images\ex6-41_Nidorino.jpg,Nidorino
pokemoncards/pokemon_card_images\ex6-42_Onix.jpg,Onix
pokemoncards/pokemon_card_images\ex6-43_Parasect.jpg,Parasect
pokemoncards/pokemon_card_images\ex6-44_Persian.jpg,Persian
pokemoncards/pokemon_card_images\ex6-45_Pidgeotto.jpg,Pidgeotto
pokemoncards/pokemon_card_images\ex6-46_Poliwhirl.jpg,Poliwhirl
pokemoncards/pokemon_card_images\ex6-47_Porygon.jpg,Porygon
pokemoncards/pokemon_card_images\ex6-48_Raticate.jpg,Raticate
pokemoncards/pokemon_card_images\ex6-49_Venomoth.jpg,Venomoth
pokemoncards/pokemon_card_images\ex6-4_Ditto.jpg,Ditto
pokemoncards/pokemon_card_images\ex6-50_Wartortle.jpg,Wartortle
pokemoncards/pokemon_card_images\ex6-51_Weepinbell.jpg,Weepinbell
pokemoncards/pokemon_card_images\ex6-52_Wigglytuff.jpg,Wigglytuff
pokemoncards/pokemon_card_images\ex6-53_Bellsprout.jpg,Bellsprout
pokemoncards/pokemon_card_images\ex6-54_Bulbasaur.jpg,Bulbasaur
pokemoncards/pokemon_card_images\ex6-55_Bulbasaur.jpg,Bulbasaur
pokemoncards/pokemon_card_images\ex6-56_Caterpie.jpg,Caterpie
pokemoncards/pokemon_card_images\ex6-57_Charmander.jpg,Charmander
pokemoncards/pokemon_card_images\ex6-58_Charmander.jpg,Charmander
pokemoncards/pokemon_card_images\ex6-59_Clefairy.jpg,Clefairy
pokemoncards/pokemon_card_images\ex6-5_Exeggutor.jpg,Exeggutor
pokemoncards/pokemon_card_images\ex6-60_Cubone.jpg,Cubone
pokemoncards/pokemon_card_images\ex6-61_Diglett.jpg,Diglett
pokemoncards/pokemon_card_images\ex6-62_Doduo.jpg,Doduo
pokemoncards/pokemon_card_images\ex6-63_Gastly.jpg,Gastly
pokemoncards/pokemon_card_images\ex6-64_Growlithe.jpg,Growlithe
pokemoncards/pokemon_card_images\ex6-65_Jigglypuff.jpg,Jigglypuff
pokemoncards/pokemon_card_images\ex6-66_Krabby.jpg,Krabby
pokemoncards/pokemon_card_images\ex6-67_Magikarp.jpg,Magikarp
pokemoncards/pokemon_card_images\ex6-68_Magnemite.jpg,Magnemite
pokemoncards/pokemon_card_images\ex6-69_Meowth.jpg,Meowth
pokemoncards/pokemon_card_images\ex6-6_Kangaskhan.jpg,Kangaskhan
pokemoncards/pokemon_card_images\ex6-70_Nidoran ♀.jpg,Nidoran ♀
pokemoncards/pokemon_card_images\ex6-71_Nidoran ♂.jpg,Nidoran ♂
pokemoncards/pokemon_card_images\ex6-72_Paras.jpg,Paras
pokemoncards/pokemon_card_images\ex6-73_Pidgey.jpg,Pidgey
pokemoncards/pokemon_card_images\ex6-74_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\ex6-75_Poliwag.jpg,Poliwag
pokemoncards/pokemon_card_images\ex6-76_Ponyta.jpg,Ponyta
pokemoncards/pokemon_card_images\ex6-77_Rattata.jpg,Rattata
pokemoncards/pokemon_card_images\ex6-78_Seel.jpg,Seel
pokemoncards/pokemon_card_images\ex6-79_Shellder.jpg,Shellder
pokemoncards/pokemon_card_images\ex6-7_Marowak.jpg,Marowak
pokemoncards/pokemon_card_images\ex6-80_Slowpoke.jpg,Slowpoke
pokemoncards/pokemon_card_images\ex6-81_Spearow.jpg,Spearow
pokemoncards/pokemon_card_images\ex6-82_Squirtle.jpg,Squirtle
pokemoncards/pokemon_card_images\ex6-83_Squirtle.jpg,Squirtle
pokemoncards/pokemon_card_images\ex6-84_Venonat.jpg,Venonat
pokemoncards/pokemon_card_images\ex6-85_Voltorb.jpg,Voltorb
pokemoncards/pokemon_card_images\ex6-86_Weedle.jpg,Weedle
pokemoncards/pokemon_card_images\ex6-8_Nidoking.jpg,Nidoking
pokemoncards/pokemon_card_images\ex6-9_Nidoqueen.jpg,Nidoqueen
pokemoncards/pokemon_card_images\ex7-100_Rocket's Moltres ex.jpg,Rocket's Moltres ex
pokemoncards/pokemon_card_images\ex7-101_Rocket's Scizor ex.jpg,Rocket's Scizor ex
pokemoncards/pokemon_card_images\ex7-102_Rocket's Scyther ex.jpg,Rocket's Scyther ex
pokemoncards/pokemon_card_images\ex7-103_Rocket's Sneasel ex.jpg,Rocket's Sneasel ex
pokemoncards/pokemon_card_images\ex7-104_Rocket's Snorlax ex.jpg,Rocket's Snorlax ex
pokemoncards/pokemon_card_images\ex7-105_Rocket's Suicune ex.jpg,Rocket's Suicune ex
pokemoncards/pokemon_card_images\ex7-106_Rocket's Zapdos ex.jpg,Rocket's Zapdos ex
pokemoncards/pokemon_card_images\ex7-107_Mudkip ★.jpg,Mudkip ★
pokemoncards/pokemon_card_images\ex7-108_Torchic ★.jpg,Torchic ★
pokemoncards/pokemon_card_images\ex7-109_Treecko ★.jpg,Treecko ★
pokemoncards/pokemon_card_images\ex7-10_Dark Steelix.jpg,Dark Steelix
pokemoncards/pokemon_card_images\ex7-110_Charmeleon.jpg,Charmeleon
pokemoncards/pokemon_card_images\ex7-11_Jumpluff.jpg,Jumpluff
pokemoncards/pokemon_card_images\ex7-12_Kingdra.jpg,Kingdra
pokemoncards/pokemon_card_images\ex7-13_Piloswine.jpg,Piloswine
pokemoncards/pokemon_card_images\ex7-14_Togetic.jpg,Togetic
pokemoncards/pokemon_card_images\ex7-15_Dark Dragonite.jpg,Dark Dragonite
pokemoncards/pokemon_card_images\ex7-16_Dark Muk.jpg,Dark Muk
pokemoncards/pokemon_card_images\ex7-17_Dark Raticate.jpg,Dark Raticate
pokemoncards/pokemon_card_images\ex7-18_Dark Sandslash.jpg,Dark Sandslash
pokemoncards/pokemon_card_images\ex7-19_Dark Tyranitar.jpg,Dark Tyranitar
pokemoncards/pokemon_card_images\ex7-1_Azumarill.jpg,Azumarill
pokemoncards/pokemon_card_images\ex7-20_Dark Tyranitar.jpg,Dark Tyranitar
pokemoncards/pokemon_card_images\ex7-21_Delibird.jpg,Delibird
pokemoncards/pokemon_card_images\ex7-22_Furret.jpg,Furret
pokemoncards/pokemon_card_images\ex7-23_Ledian.jpg,Ledian
pokemoncards/pokemon_card_images\ex7-24_Magby.jpg,Magby
pokemoncards/pokemon_card_images\ex7-25_Misdreavus.jpg,Misdreavus
pokemoncards/pokemon_card_images\ex7-26_Quagsire.jpg,Quagsire
pokemoncards/pokemon_card_images\ex7-27_Qwilfish.jpg,Qwilfish
pokemoncards/pokemon_card_images\ex7-28_Yanma.jpg,Yanma
pokemoncards/pokemon_card_images\ex7-29_Dark Arbok.jpg,Dark Arbok
pokemoncards/pokemon_card_images\ex7-2_Dark Ampharos.jpg,Dark Ampharos
pokemoncards/pokemon_card_images\ex7-30_Dark Ariados.jpg,Dark Ariados
pokemoncards/pokemon_card_images\ex7-31_Dark Dragonair.jpg,Dark Dragonair
pokemoncards/pokemon_card_images\ex7-32_Dark Dragonair.jpg,Dark Dragonair
pokemoncards/pokemon_card_images\ex7-33_Dark Flaaffy.jpg,Dark Flaaffy
pokemoncards/pokemon_card_images\ex7-34_Dark Golbat.jpg,Dark Golbat
pokemoncards/pokemon_card_images\ex7-35_Dark Golduck.jpg,Dark Golduck
pokemoncards/pokemon_card_images\ex7-36_Dark Gyarados.jpg,Dark Gyarados
pokemoncards/pokemon_card_images\ex7-37_Dark Houndoom.jpg,Dark Houndoom
pokemoncards/pokemon_card_images\ex7-38_Dark Magcargo.jpg,Dark Magcargo
pokemoncards/pokemon_card_images\ex7-39_Dark Magneton.jpg,Dark Magneton
pokemoncards/pokemon_card_images\ex7-3_Dark Crobat.jpg,Dark Crobat
pokemoncards/pokemon_card_images\ex7-40_Dark Pupitar.jpg,Dark Pupitar
pokemoncards/pokemon_card_images\ex7-41_Dark Pupitar.jpg,Dark Pupitar
pokemoncards/pokemon_card_images\ex7-42_Dark Weezing.jpg,Dark Weezing
pokemoncards/pokemon_card_images\ex7-43_Heracross.jpg,Heracross
pokemoncards/pokemon_card_images\ex7-44_Magmar.jpg,Magmar
pokemoncards/pokemon_card_images\ex7-45_Mantine.jpg,Mantine
pokemoncards/pokemon_card_images\ex7-46_Rocket's Meowth.jpg,Rocket's Meowth
pokemoncards/pokemon_card_images\ex7-47_Rocket's Wobbuffet.jpg,Rocket's Wobbuffet
pokemoncards/pokemon_card_images\ex7-48_Seadra.jpg,Seadra
pokemoncards/pokemon_card_images\ex7-49_Skiploom.jpg,Skiploom
pokemoncards/pokemon_card_images\ex7-4_Dark Electrode.jpg,Dark Electrode
pokemoncards/pokemon_card_images\ex7-50_Togepi.jpg,Togepi
pokemoncards/pokemon_card_images\ex7-51_Cubone.jpg,Cubone
pokemoncards/pokemon_card_images\ex7-52_Dratini.jpg,Dratini
pokemoncards/pokemon_card_images\ex7-53_Dratini.jpg,Dratini
pokemoncards/pokemon_card_images\ex7-54_Drowzee.jpg,Drowzee
pokemoncards/pokemon_card_images\ex7-55_Ekans.jpg,Ekans
pokemoncards/pokemon_card_images\ex7-56_Grimer.jpg,Grimer
pokemoncards/pokemon_card_images\ex7-57_Hoppip.jpg,Hoppip
pokemoncards/pokemon_card_images\ex7-58_Horsea.jpg,Horsea
pokemoncards/pokemon_card_images\ex7-59_Houndour.jpg,Houndour
pokemoncards/pokemon_card_images\ex7-5_Dark Houndoom.jpg,Dark Houndoom
pokemoncards/pokemon_card_images\ex7-60_Houndour.jpg,Houndour
pokemoncards/pokemon_card_images\ex7-61_Koffing.jpg,Koffing
pokemoncards/pokemon_card_images\ex7-62_Larvitar.jpg,Larvitar
pokemoncards/pokemon_card_images\ex7-63_Larvitar.jpg,Larvitar
pokemoncards/pokemon_card_images\ex7-64_Ledyba.jpg,Ledyba
pokemoncards/pokemon_card_images\ex7-65_Magikarp.jpg,Magikarp
pokemoncards/pokemon_card_images\ex7-66_Magnemite.jpg,Magnemite
pokemoncards/pokemon_card_images\ex7-67_Mareep.jpg,Mareep
pokemoncards/pokemon_card_images\ex7-68_Marill.jpg,Marill
pokemoncards/pokemon_card_images\ex7-69_Onix.jpg,Onix
pokemoncards/pokemon_card_images\ex7-6_Dark Hypno.jpg,Dark Hypno
pokemoncards/pokemon_card_images\ex7-70_Psyduck.jpg,Psyduck
pokemoncards/pokemon_card_images\ex7-71_Rattata.jpg,Rattata
pokemoncards/pokemon_card_images\ex7-72_Rattata.jpg,Rattata
pokemoncards/pokemon_card_images\ex7-73_Remoraid.jpg,Remoraid
pokemoncards/pokemon_card_images\ex7-74_Sandshrew.jpg,Sandshrew
pokemoncards/pokemon_card_images\ex7-75_Sentret.jpg,Sentret
pokemoncards/pokemon_card_images\ex7-76_Slowpoke.jpg,Slowpoke
pokemoncards/pokemon_card_images\ex7-77_Slugma.jpg,Slugma
pokemoncards/pokemon_card_images\ex7-78_Spinarak.jpg,Spinarak
pokemoncards/pokemon_card_images\ex7-79_Swinub.jpg,Swinub
pokemoncards/pokemon_card_images\ex7-7_Dark Marowak.jpg,Dark Marowak
pokemoncards/pokemon_card_images\ex7-80_Voltorb.jpg,Voltorb
pokemoncards/pokemon_card_images\ex7-81_Wooper.jpg,Wooper
pokemoncards/pokemon_card_images\ex7-82_Zubat.jpg,Zubat
pokemoncards/pokemon_card_images\ex7-8_Dark Octillery.jpg,Dark Octillery
pokemoncards/pokemon_card_images\ex7-96_Rocket's Articuno ex.jpg,Rocket's Articuno ex
pokemoncards/pokemon_card_images\ex7-97_Rocket's Entei ex.jpg,Rocket's Entei ex
pokemoncards/pokemon_card_images\ex7-98_Rocket's Hitmonchan ex.jpg,Rocket's Hitmonchan ex
pokemoncards/pokemon_card_images\ex7-99_Rocket's Mewtwo ex.jpg,Rocket's Mewtwo ex
pokemoncards/pokemon_card_images\ex7-9_Dark Slowking.jpg,Dark Slowking
pokemoncards/pokemon_card_images\ex8-100_Hariyama ex.jpg,Hariyama ex
pokemoncards/pokemon_card_images\ex8-101_Manectric ex.jpg,Manectric ex
pokemoncards/pokemon_card_images\ex8-102_Rayquaza ex.jpg,Rayquaza ex
pokemoncards/pokemon_card_images\ex8-103_Salamence ex.jpg,Salamence ex
pokemoncards/pokemon_card_images\ex8-104_Sharpedo ex.jpg,Sharpedo ex
pokemoncards/pokemon_card_images\ex8-105_Latias ★.jpg,Latias ★
pokemoncards/pokemon_card_images\ex8-106_Latios ★.jpg,Latios ★
pokemoncards/pokemon_card_images\ex8-107_Rayquaza ★.jpg,Rayquaza ★
pokemoncards/pokemon_card_images\ex8-108_Rocket's Raikou ex.jpg,Rocket's Raikou ex
pokemoncards/pokemon_card_images\ex8-10_Ludicolo.jpg,Ludicolo
pokemoncards/pokemon_card_images\ex8-11_Metagross.jpg,Metagross
pokemoncards/pokemon_card_images\ex8-12_Mightyena.jpg,Mightyena
pokemoncards/pokemon_card_images\ex8-13_Ninjask.jpg,Ninjask
pokemoncards/pokemon_card_images\ex8-14_Shedinja.jpg,Shedinja
pokemoncards/pokemon_card_images\ex8-15_Slaking.jpg,Slaking
pokemoncards/pokemon_card_images\ex8-16_Deoxys.jpg,Deoxys
pokemoncards/pokemon_card_images\ex8-17_Deoxys.jpg,Deoxys
pokemoncards/pokemon_card_images\ex8-18_Deoxys.jpg,Deoxys
pokemoncards/pokemon_card_images\ex8-19_Ludicolo.jpg,Ludicolo
pokemoncards/pokemon_card_images\ex8-1_Altaria.jpg,Altaria
pokemoncards/pokemon_card_images\ex8-20_Magcargo.jpg,Magcargo
pokemoncards/pokemon_card_images\ex8-21_Pelipper.jpg,Pelipper
pokemoncards/pokemon_card_images\ex8-22_Rayquaza.jpg,Rayquaza
pokemoncards/pokemon_card_images\ex8-23_Sableye.jpg,Sableye
pokemoncards/pokemon_card_images\ex8-24_Seaking.jpg,Seaking
pokemoncards/pokemon_card_images\ex8-25_Shiftry.jpg,Shiftry
pokemoncards/pokemon_card_images\ex8-26_Skarmory.jpg,Skarmory
pokemoncards/pokemon_card_images\ex8-27_Tropius.jpg,Tropius
pokemoncards/pokemon_card_images\ex8-28_Whiscash.jpg,Whiscash
pokemoncards/pokemon_card_images\ex8-29_Xatu.jpg,Xatu
pokemoncards/pokemon_card_images\ex8-2_Beautifly.jpg,Beautifly
pokemoncards/pokemon_card_images\ex8-30_Donphan.jpg,Donphan
pokemoncards/pokemon_card_images\ex8-31_Golbat.jpg,Golbat
pokemoncards/pokemon_card_images\ex8-32_Grumpig.jpg,Grumpig
pokemoncards/pokemon_card_images\ex8-33_Lombre.jpg,Lombre
pokemoncards/pokemon_card_images\ex8-34_Lombre.jpg,Lombre
pokemoncards/pokemon_card_images\ex8-35_Lotad.jpg,Lotad
pokemoncards/pokemon_card_images\ex8-36_Lunatone.jpg,Lunatone
pokemoncards/pokemon_card_images\ex8-37_Magcargo.jpg,Magcargo
pokemoncards/pokemon_card_images\ex8-38_Manectric.jpg,Manectric
pokemoncards/pokemon_card_images\ex8-39_Masquerain.jpg,Masquerain
pokemoncards/pokemon_card_images\ex8-3_Breloom.jpg,Breloom
pokemoncards/pokemon_card_images\ex8-40_Metang.jpg,Metang
pokemoncards/pokemon_card_images\ex8-41_Minun.jpg,Minun
